PERIODO,ESTU_DEPTO_RESIDE,ESTU_PRGM_ACADEMICO,ESTU_HORASSEMANATRABAJA,ESTU_GENERO,ESTU_PAGOMATRICULAPROPIO,FAMI_EDUCACIONPADRE,FAMI_TIENEAUTOMOVIL,FAMI_TIENELAVADORA,FAMI_ESTRATOVIVIENDA,FAMI_TIENECOMPUTADOR,FAMI_TIENEINTERNET,FAMI_EDUCACIONMADRE,MOD_RAZONA_CUANTITAT_PUNT,MOD_COMUNI_ESCRITA_PUNT,MOD_LECTURA_CRITICA_PUNT,MOD_INGLES_PUNT,MOD_COMPETEN_CIUDADA_PUNT,AGE,PUNT_GLOBAL,RENDIMIENTO
2019,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,M,Si,Técnica o tecnológica incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,190,182.0,195,164.0,106,28.0,167.4,Medio
2019,BOGOTÁ,INGENIERÍA SANITARIA,Entre 21 y 30 horas,F,No,Postgrado,Si,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,177,141.0,145,178.0,158,23.0,159.8,Medio
2019,BOGOTÁ,INGENIERIA EN CONTROL,Más de 30 horas,M,Si,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 3,Si,Si,Educación profesional incompleta,199,129.0,155,184.0,127,27.0,158.8,Medio
2019,BOGOTÁ,INGENIERIA MECANICA,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,Si,Si,Estrato 3,Si,Si,Postgrado,203,160.0,184,175.0,202,23.0,184.8,Alto
2019,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,Entre 11 y 20 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,127,177.0,190,176.0,183,24.0,170.6,Medio
2019,BOGOTÁ,INGENIERIA MECANICA,Más de 30 horas,F,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Primaria incompleta,193,172.0,193,165.0,173,26.0,179.2,Medio
2020,BOGOTÁ,ADMINISTRACION AMBIENTAL,Menos de 10 horas,M,Si,Primaria incompleta,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,165,122.0,191,153.0,178,22.0,161.8,Medio
2020,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA,0,F,No,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,186,156.0,207,157.0,168,22.0,174.8,Medio
2020,BOGOTÁ,INGENIERIA FORESTAL,Menos de 10 horas,M,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,163,176.0,161,170.0,197,27.0,173.4,Medio
2020,BOGOTÁ,INGENIERIA EN CONTROL,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,Si,Si,Estrato 3,Si,Si,Educación profesional completa,203,191.0,152,192.0,167,23.0,181.0,Alto
2020,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Entre 11 y 20 horas,M,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Postgrado,189,128.0,162,194.0,184,21.0,171.4,Medio
2020,BOGOTÁ,ADMINISTRACION AMBIENTAL,Menos de 10 horas,F,No,No Aplica,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,181,161.0,177,170.0,204,21.0,178.6,Medio
2021,BOGOTÁ,INGENIERIA TOPOGRAFICA,Más de 30 horas,F,Si,Primaria completa,Si,Si,Estrato 3,Si,Si,Educación profesional incompleta,167,97.0,114,183.0,139,24.0,140.0,Medio
2021,BOGOTÁ,ARTES ESCENICAS,0,F,Si,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 3,Si,Si,Educación profesional completa,155,133.0,143,161.0,161,24.0,150.6,Medio
2021,BOGOTÁ,LICENCIATURA EN PEDAGOGIA INFANTIL,Menos de 10 horas,F,No,Educación profesional completa,Si,Si,Estrato 3,Si,Si,Educación profesional completa,160,300.0,170,185.0,150,23.0,193.0,Alto
2018,BOGOTÁ,LICENCIATURA EN QUIMICA,Entre 11 y 20 horas,F,Si,Educación profesional incompleta,Si,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,149,114.0,153,140.0,109,23.0,133.0,Medio
2018,BOGOTÁ,LICENCIATURA EN BIOLOGIA,Entre 11 y 20 horas,F,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 3,No,Si,Educación profesional incompleta,190,168.0,180,182.0,176,23.0,179.2,Medio
2018,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Más de 30 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,184,157.0,189,171.0,171,24.0,174.4,Medio
2018,BOGOTÁ,INGENIERIA EN TELEMATICA,Más de 30 horas,M,Si,Secundaria (Bachillerato) incompleta,No,No,Estrato 3,Si,Si,Postgrado,189,188.0,166,139.0,155,28.0,167.4,Medio
2018,BOGOTÁ,INGENIERIA FORESTAL,Menos de 10 horas,F,No,Postgrado,No,Si,Estrato 2,Si,Si,Educación profesional completa,188,175.0,203,187.0,164,22.0,183.4,Alto
2018,CUNDINAMARCA,INGENIERIA ELECTRICA,Menos de 10 horas,M,Si,Técnica o tecnológica incompleta,Si,Si,Estrato 4,Si,Si,Técnica o tecnológica incompleta,222,126.0,229,220.0,175,23.0,194.4,Alto
2018,BOGOTÁ,INGENIERIA EN  TELECOMUNICACIONES,Más de 30 horas,F,No,Técnica o tecnológica completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,155,176.0,151,176.0,156,26.0,162.8,Medio
2018,BOGOTÁ,INGENIERIA DE PRODUCCION,Menos de 10 horas,M,Si,Técnica o tecnológica incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,196,146.0,163,187.0,163,25.0,171.0,Medio
2018,BOGOTÁ,INGENIERIA INDUSTRIAL,0,F,No,Postgrado,Si,Si,Estrato 4,Si,Si,Educación profesional completa,169,117.0,161,179.0,178,24.0,160.8,Medio
2019,BOGOTÁ,INGENIERIA AMBIENTAL,Entre 11 y 20 horas,F,No,Secundaria (Bachillerato) completa,No,No,Estrato 3,Si,Si,Primaria incompleta,189,167.0,172,192.0,195,23.0,183.0,Alto
2019,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,Entre 11 y 20 horas,F,Si,Técnica o tecnológica completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,140,154.0,174,150.0,172,24.0,158.0,Medio
2019,BOGOTÁ,INGENIERIA INDUSTRIAL,0,F,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,199,137.0,139,162.0,157,23.0,158.8,Medio
2019,BOGOTÁ,INGENIERIA EN TELEMATICA,Más de 30 horas,M,Si,Técnica o tecnológica incompleta,No,Si,Estrato 3,Si,Si,No Aplica,174,145.0,150,172.0,92,28.0,146.6,Medio
2020,BOGOTÁ,ARTES PLASTICAS Y VISUALES,Menos de 10 horas,M,No,Técnica o tecnológica completa,Si,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,162,172.0,161,215.0,172,23.0,176.4,Medio
2020,BOGOTÁ,INGENIERIA EN  TELECOMUNICACIONES,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,201,163.0,162,178.0,195,25.0,179.8,Medio
2020,CUNDINAMARCA,INGENIERIA AMBIENTAL,Menos de 10 horas,F,No,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,183,130.0,195,181.0,155,22.0,168.8,Medio
2020,BOGOTÁ,LICENCIATURA EN QUIMICA,Entre 11 y 20 horas,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica incompleta,161,122.0,149,155.0,146,23.0,146.6,Medio
2020,BOGOTÁ,ADMINISTRACION DEPORTIVA,Menos de 10 horas,M,No,Postgrado,Si,Si,Estrato 3,Si,Si,No sabe,181,156.0,203,180.0,170,25.0,178.0,Medio
2020,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Entre 11 y 20 horas,F,No,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 3,Si,Si,Educación profesional completa,193,141.0,210,198.0,195,21.0,187.4,Alto
2020,BOGOTÁ,ADMINISTRACION AMBIENTAL,Menos de 10 horas,F,Si,Primaria completa,Si,Si,Estrato 2,Si,Si,Técnica o tecnológica incompleta,182,169.0,176,158.0,180,22.0,173.0,Medio
2020,BOGOTÁ,LICENCIATURA EN PEDAGOGIA INFANTIL,0,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,159,198.0,154,196.0,185,22.0,178.4,Medio
2020,TOLIMA,INGENIERIA ELECTRONICA,Entre 21 y 30 horas,M,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,210,143.0,175,149.0,182,24.0,171.8,Medio
2021,BOGOTÁ,INGENIERIA ELECTRONICA,Entre 21 y 30 horas,M,Si,Educación profesional completa,Si,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,220,184.0,220,167.0,184,23.0,195.0,Alto
2021,CUNDINAMARCA,INGENIERIA AMBIENTAL,Entre 11 y 20 horas,M,Si,Secundaria (Bachillerato) completa,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,200,147.0,205,174.0,210,24.0,187.2,Alto
2021,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA,0,M,No,Primaria completa,No,Si,Estrato 2,Si,Si,Primaria incompleta,175,300.0,186,199.0,200,24.0,212.0,Alto
2021,BOGOTÁ,INGENIERIA ELECTRICA,Menos de 10 horas,M,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,223,145.0,181,170.0,199,24.0,183.6,Alto
2021,CUNDINAMARCA,INGENIERIA EN  TELECOMUNICACIONES,Más de 30 horas,M,Si,No Aplica,No,Si,Estrato 1,Si,Si,Secundaria (Bachillerato) completa,168,188.0,111,180.0,81,26.0,145.6,Medio
2021,BOGOTÁ,LICENCIATURA EN PEDAGOGIA INFANTIL,0,F,No,Primaria incompleta,Si,Si,Estrato 3,Si,Si,Educación profesional completa,137,157.0,171,162.0,161,26.0,157.6,Medio
2021,CUNDINAMARCA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,Entre 11 y 20 horas,F,Si,Secundaria (Bachillerato) completa,No,No,Estrato 3,Si,No,Primaria completa,117,119.0,153,167.0,179,23.0,147.0,Medio
2018,BOGOTÁ,LICENCIATURA EN QUIMICA,Entre 11 y 20 horas,F,No,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Educación profesional incompleta,163,177.0,180,157.0,172,22.0,169.8,Medio
2018,BOGOTÁ,INGENIERIA MECANICA,Más de 30 horas,M,Si,Secundaria (Bachillerato) incompleta,No,No,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,177,192.0,181,129.0,174,25.0,170.6,Medio
2018,CUNDINAMARCA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA,Entre 21 y 30 horas,F,Si,Técnica o tecnológica incompleta,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,156,225.0,183,152.0,166,23.0,176.4,Medio
2018,CUNDINAMARCA,LICENCIATURA EN QUIMICA,Entre 11 y 20 horas,F,Si,Primaria completa,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,158,92.0,134,150.0,91,22.0,125.0,Medio
2018,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS,Entre 11 y 20 horas,F,No,Primaria incompleta,No,No,Estrato 3,Si,Si,Técnica o tecnológica completa,170,141.0,199,182.0,175,26.0,173.4,Medio
2018,BOGOTÁ,INGENIERIA INDUSTRIAL,Entre 11 y 20 horas,M,Si,Primaria incompleta,No,Si,Estrato 3,Si,Si,Ninguno,228,140.0,169,168.0,183,23.0,177.6,Medio
2018,BOGOTÁ,INGENIERIA INDUSTRIAL,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,Si,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,189,179.0,213,195.0,220,23.0,199.2,Alto
2018,BOGOTÁ,INGENIERIA ELECTRONICA,0,M,No,Educación profesional completa,Si,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,208,167.0,206,193.0,169,22.0,188.6,Alto
2018,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,F,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Primaria incompleta,167,203.0,163,169.0,161,23.0,172.6,Medio
2018,BOGOTÁ,LICENCIATURA EN QUIMICA,Entre 21 y 30 horas,F,Si,No sabe,No,No,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,178,157.0,183,160.0,169,25.0,169.4,Medio
2018,BOGOTÁ,INGENIERIA AMBIENTAL,Entre 21 y 30 horas,F,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Primaria incompleta,172,142.0,176,143.0,158,27.0,158.2,Medio
2018,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,0,M,Si,Primaria completa,No,Si,Estrato 2,Si,Si,Primaria incompleta,194,144.0,182,155.0,151,25.0,165.2,Medio
2019,BOGOTÁ,INGENIERIA DE SISTEMAS,0,M,Si,Secundaria (Bachillerato) completa,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,194,192.0,176,202.0,192,23.0,191.2,Alto
2019,BOGOTÁ,LICENCIATURA EN PEDAGOGIA INFANTIL,Entre 11 y 20 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 1,Si,Si,Primaria incompleta,141,190.0,160,155.0,170,23.0,163.2,Medio
2019,BOGOTÁ,INGENIERIA AMBIENTAL,Menos de 10 horas,F,No,Técnica o tecnológica completa,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,165,138.0,175,147.0,182,23.0,161.4,Medio
2019,BOGOTÁ,INGENIERIA TOPOGRAFICA,0,F,No,Secundaria (Bachillerato) incompleta,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,201,147.0,180,154.0,117,23.0,159.8,Medio
2019,BOGOTÁ,LICENCIATURA EN QUIMICA,Entre 11 y 20 horas,M,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,189,165.0,177,183.0,101,25.0,163.0,Medio
2019,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN INGLES,0,F,No,Secundaria (Bachillerato) completa,No,No,Estrato 1,Si,Si,Secundaria (Bachillerato) completa,181,164.0,174,209.0,183,21.0,182.2,Alto
2019,BOGOTÁ,INGENIERIA INDUSTRIAL,Más de 30 horas,M,Si,Técnica o tecnológica incompleta,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,210,142.0,181,172.0,181,22.0,177.2,Medio
2019,BOGOTÁ,INGENIERIA INDUSTRIAL,0,M,No,Técnica o tecnológica completa,Si,Si,Estrato 3,Si,Si,Técnica o tecnológica incompleta,215,143.0,192,194.0,188,23.0,186.4,Alto
2019,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Entre 11 y 20 horas,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,187,155.0,168,159.0,196,23.0,173.0,Medio
2020,CUNDINAMARCA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES,Entre 11 y 20 horas,M,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,187,300.0,172,180.0,190,23.0,205.8,Alto
2020,BOGOTÁ,INGENIERIA ELECTRONICA,0,M,Si,No sabe,No,No,Estrato 1,Si,Si,Secundaria (Bachillerato) incompleta,209,126.0,191,178.0,196,22.0,180.0,Medio
2020,CUNDINAMARCA,ARTES MUSICALES,Entre 21 y 30 horas,M,Si,Primaria incompleta,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,121,135.0,142,142.0,138,23.0,135.6,Medio
2020,BOGOTÁ,INGENIERIA CIVIL,Más de 30 horas,F,Si,Primaria incompleta,Si,Si,Estrato 2,Si,Si,Primaria incompleta,185,132.0,185,182.0,175,24.0,171.8,Medio
2021,CUNDINAMARCA,INGENIERIA ELECTRONICA,0,M,No,Secundaria (Bachillerato) incompleta,No,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,201,118.0,191,213.0,175,24.0,179.6,Medio
2021,BOGOTÁ,ADMINISTRACION AMBIENTAL,Entre 11 y 20 horas,M,Si,Primaria completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,163,129.0,184,178.0,174,26.0,165.6,Medio
2021,BOGOTÁ,INGENIERIA FORESTAL,Entre 11 y 20 horas,F,No,Postgrado,No,No,Estrato 3,Si,Si,Postgrado,202,300.0,193,176.0,194,22.0,213.0,Alto
2021,BOGOTÁ,MATEMATICAS,Entre 11 y 20 horas,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 1,Si,Si,Secundaria (Bachillerato) completa,217,153.0,199,169.0,189,22.0,185.4,Alto
2021,BOGOTÁ,INGENIERÍA SANITARIA,Más de 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,217,159.0,201,177.0,174,26.0,185.6,Alto
2018,BOGOTÁ,INGENIERIA ELECTRICA,Entre 11 y 20 horas,M,No,Educación profesional completa,No,Si,Estrato 3,Si,Si,Técnica o tecnológica incompleta,177,192.0,200,208.0,204,23.0,196.2,Alto
2018,BOGOTÁ,INGENIERIA TOPOGRAFICA,Entre 21 y 30 horas,M,Si,Educación profesional incompleta,Si,Si,Estrato 2,Si,Si,Educación profesional incompleta,182,93.0,142,154.0,113,21.0,136.8,Medio
2018,BOGOTÁ,INGENIERIA MECANICA,Más de 30 horas,M,No,Educación profesional completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,200,131.0,182,139.0,158,26.0,162.0,Medio
2018,BOGOTÁ,INGENIERIA TOPOGRAFICA,Entre 11 y 20 horas,M,Si,Ninguno,Si,Si,Estrato 1,No,Si,Primaria incompleta,136,157.0,181,185.0,201,21.0,172.0,Medio
2018,BOGOTÁ,ARTES PLASTICAS Y VISUALES,Entre 11 y 20 horas,F,No,Educación profesional completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,156,97.0,173,178.0,173,23.0,155.4,Medio
2018,BOGOTÁ,INGENIERIA EN  TELECOMUNICACIONES,Entre 21 y 30 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,183,164.0,175,164.0,160,24.0,169.2,Medio
2018,BOGOTÁ,ARTES PLASTICAS Y VISUALES,Más de 30 horas,M,No,No Aplica,No,Si,Estrato 3,Si,Si,Educación profesional completa,164,170.0,163,190.0,182,25.0,173.8,Medio
2018,BOGOTÁ,INGENIERIA ELECTRICA,Entre 11 y 20 horas,M,Si,Primaria completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,158,136.0,156,107.0,171,28.0,145.6,Medio
2018,BOGOTÁ,LICENCIATURA EN QUIMICA,0,M,Si,Secundaria (Bachillerato) completa,Si,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,183,166.0,188,196.0,220,23.0,190.6,Alto
2019,BOGOTÁ,INGENIERIA CIVIL,Más de 30 horas,M,Si,No Aplica,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,228,141.0,212,191.0,188,25.0,192.0,Alto
2019,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Entre 11 y 20 horas,M,No,Técnica o tecnológica incompleta,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,188,127.0,132,148.0,158,23.0,150.6,Medio
2019,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,M,Si,Técnica o tecnológica incompleta,No,Si,Estrato 1,Si,Si,Secundaria (Bachillerato) completa,198,179.0,167,162.0,187,24.0,178.6,Medio
2019,BOGOTÁ,ARTES ESCENICAS,Entre 11 y 20 horas,M,No,Secundaria (Bachillerato) completa,Si,Si,Estrato 2,Si,Si,Postgrado,183,188.0,186,182.0,164,25.0,180.6,Alto
2019,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN EDUCACION ARTISTICA,Más de 30 horas,F,Si,Primaria incompleta,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,176,109.0,166,174.0,133,24.0,151.6,Medio
2019,BOGOTÁ,ARTES PLASTICAS Y VISUALES,Entre 11 y 20 horas,F,Si,Secundaria (Bachillerato) incompleta,No,Si,Estrato 1,Si,Si,Secundaria (Bachillerato) completa,123,136.0,128,183.0,176,25.0,149.2,Medio
2019,CUNDINAMARCA,INGENIERIA ELECTRONICA,Entre 11 y 20 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,224,168.0,174,176.0,213,21.0,191.0,Alto
2019,BOGOTÁ,LICENCIATURA EN FISICA,0,F,No,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,179,132.0,150,165.0,179,22.0,161.0,Medio
2019,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Menos de 10 horas,F,Si,Secundaria (Bachillerato) completa,Si,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,173,167.0,214,175.0,193,22.0,184.4,Alto
2019,BOGOTÁ,INGENIERIA EN TELEMATICA,Más de 30 horas,M,Si,Primaria incompleta,Si,Si,Estrato 1,Si,Si,Secundaria (Bachillerato) incompleta,188,190.0,200,201.0,195,26.0,194.8,Alto
2020,CUNDINAMARCA,INGENIERIA CATASTRAL Y GEODESIA,0,M,No,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,162,0.0,199,201.0,163,23.0,145.0,Medio
2020,BOGOTÁ,MATEMATICAS,0,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) incompleta,167,156.0,170,168.0,178,22.0,167.8,Medio
2020,BOGOTÁ,LICENCIATURA EN PEDAGOGIA INFANTIL,Entre 11 y 20 horas,F,No,Primaria incompleta,No,Si,Estrato 2,Si,Si,Primaria completa,159,162.0,188,166.0,187,22.0,172.4,Medio
2020,BOGOTÁ,LICENCIATURA  EN MATEMATICAS,Menos de 10 horas,M,Si,Secundaria (Bachillerato) incompleta,No,No,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,158,176.0,188,151.0,162,24.0,167.0,Medio
2020,BOGOTÁ,LICENCIATURA EN FISICA,Más de 30 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,227,181.0,191,183.0,197,23.0,195.8,Alto
2020,BOGOTÁ,INGENIERIA AMBIENTAL,Menos de 10 horas,M,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,205,167.0,227,163.0,191,24.0,190.6,Alto
2020,CUNDINAMARCA,INGENIERÍA SANITARIA,Entre 11 y 20 horas,F,Si,Secundaria (Bachillerato) incompleta,No,No,Estrato 2,Si,Si,Secundaria (Bachillerato) incompleta,173,128.0,171,166.0,161,28.0,159.8,Medio
2020,CUNDINAMARCA,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES Y LENGUA CASTELLANA,Entre 21 y 30 horas,F,Si,Primaria completa,No,No,Estrato 2,Si,Si,Primaria completa,152,142.0,194,160.0,197,22.0,169.0,Medio
2021,BOGOTÁ,INGENIERIA EN TELEMATICA,Más de 30 horas,F,Si,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,183,178.0,151,174.0,151,25.0,167.4,Medio
2021,CUNDINAMARCA,LICENCIATURA EN EDUCACI¿N ART¿STICA,Entre 21 y 30 horas,F,Si,Secundaria (Bachillerato) completa,No,No,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,169,164.0,171,151.0,186,26.0,168.2,Medio
2021,BOGOTÁ,INGENIERIA CIVIL,Más de 30 horas,M,Si,Primaria completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,205,127.0,199,175.0,209,26.0,183.0,Alto
2021,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Menos de 10 horas,M,No,Educación profesional completa,No,Si,Estrato 2,Si,Si,Secundaria (Bachillerato) completa,203,185.0,186,189.0,197,21.0,192.0,Alto
2021,BOGOTÁ,ARTES ESCENICAS,Menos de 10 horas,F,Si,Secundaria (Bachillerato) incompleta,Si,Si,Estrato 3,Si,Si,Técnica o tecnológica completa,100,161.0,111,86.0,109,24.0,113.4,Bajo
2018,BOGOTÁ,ADMINISTRACION AMBIENTAL,Más de 30 horas,F,No,Primaria incompleta,Si,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,176,170.0,193,161.0,178,24.0,175.6,Medio
2018,BOGOTÁ,LICENCIATURA EN PEDAGOGIA INFANTIL,0,F,Si,No sabe,No,Si,Estrato 2,Si,Si,Técnica o tecnológica incompleta,121,174.0,158,149.0,144,22.0,149.2,Medio
2018,BOGOTÁ,INGENIERIA DE PRODUCCION,Más de 30 horas,M,Si,Ninguno,Si,Si,Estrato 3,Si,Si,Técnica o tecnológica incompleta,174,150.0,151,159.0,169,25.0,160.6,Medio
2018,BOGOTÁ,LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN MATEMATICAS,0,F,No,Primaria incompleta,No,Si,Estrato 1,Si,Si,Secundaria (Bachillerato) completa,166,178.0,127,111.0,121,24.0,140.6,Medio
2018,BOGOTÁ,LICENCIATURA EN PEDAGOGIA INFANTIL,Entre 21 y 30 horas,F,No,Educación profesional completa,Si,Si,Estrato 3,Si,Si,Educación profesional completa,144,161.0,185,180.0,188,21.0,171.6,Medio
2018,BOGOTÁ,INGENIERIA EN TELEMATICA,Más de 30 horas,M,Si,Primaria incompleta,No,Si,Estrato 2,Si,Si,Primaria incompleta,185,188.0,174,172.0,171,28.0,178.0,Medio
2018,BOGOTÁ,LICENCIATURA EN PEDAGOGIA INFANTIL,0,F,No,Técnica o tecnológica completa,No,Si,Estrato 2,Si,Si,Primaria incompleta,157,162.0,177,154.0,181,23.0,166.2,Medio
2018,BOGOTÁ,INGENIERIA CATASTRAL Y GEODESIA,Entre 21 y 30 horas,M,No,Primaria completa,No,Si,Estrato 3,Si,Si,Secundaria (Bachillerato) completa,167,164.0,176,181.0,183,24.0,174.2,Medio
2018,BOGOTÁ,INGENIERIA EN  TELECOMUNICACIONES,Más de 30 horas,F,Si,Secundaria (Bachillerato) completa,No,No,Estrato 3,Si,Si,Educación profesional completa,179,141.0,200,191.0,161,27.0,174.4,Medio
2018,BOGOTÁ,INGENIERIA AMBIENTAL,Entre 11 y 20 horas,M,No,Secundaria (Bachillerato) completa,No,Si,Estrato 2,Si,Si,Técnica o tecnológica completa,168,202.0,203,169.0,300,23.0,208.4,Alto
